Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,C6_15,TS_boundary,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,41689983.000000,32971317.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,TS_boundary,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,41689983.000000,32971317.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,TS_contained,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,32971317.000000,32971317.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,TS_contained,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,32971317.000000,32971317.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D16_PLUS,*,ALL,*,QUAL,*,0.924528,0.649007,0.621554,0.762646,4,0,41689983,32971317.000000,0.000000,106,.,.,60.000000,34.000000,,1.76470588235,98,.,.,54.000000,33.000000,,1.63636363636,8,.,.,6.000000,1.000000,,6.0,399,.,.,255.000000,105.000000,,2.42857142857,98,.,.,55.000000,33.000000,,1.66666666667,53,.,.,40.000000,9.000000,,4.44444444444,248,.,.,160.000000,63.000000,,2.53968253968
INDEL,D16_PLUS,*,PASS,*,QUAL,*,0.924528,0.649007,0.621554,0.762646,4,0,41689983,32971317.000000,0.000000,106,.,.,60.000000,34.000000,,1.76470588235,98,.,.,54.000000,33.000000,,1.63636363636,8,.,.,6.000000,1.000000,,6.0,399,.,.,255.000000,105.000000,,2.42857142857,98,.,.,55.000000,33.000000,,1.66666666667,53,.,.,40.000000,9.000000,,4.44444444444,248,.,.,160.000000,63.000000,,2.53968253968
INDEL,D16_PLUS,TS_boundary,ALL,*,QUAL,*,0.0,0.0,0.5,,0,0,41689983.000000,32971317.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,12,.,.,11.000000,0.000000,,,0,.,.,0.000000,0.000000,,,6,.,.,5.000000,0.000000,,,6,.,.,6.000000,0.000000,,
INDEL,D16_PLUS,TS_boundary,PASS,*,QUAL,*,0.0,0.0,0.5,,0,0,41689983.000000,32971317.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,12,.,.,11.000000,0.000000,,,0,.,.,0.000000,0.000000,,,6,.,.,5.000000,0.000000,,,6,.,.,6.000000,0.000000,,
INDEL,D16_PLUS,TS_contained,ALL,*,QUAL,*,0.924528,0.675862,0.0,0.780876,4,0,32971317.000000,32971317.000000,0.000000,106,.,.,60.000000,34.000000,,1.76470588235,98,.,.,54.000000,33.000000,,1.63636363636,8,.,.,6.000000,1.000000,,6.0,145,.,.,90.000000,42.000000,,2.14285714286,98,.,.,55.000000,33.000000,,1.66666666667,47,.,.,35.000000,9.000000,,3.88888888889,0,.,.,0.000000,0.000000,,
INDEL,D16_PLUS,TS_contained,PASS,*,QUAL,*,0.924528,0.675862,0.0,0.780876,4,0,32971317.000000,32971317.000000,0.000000,106,.,.,60.000000,34.000000,,1.76470588235,98,.,.,54.000000,33.000000,,1.63636363636,8,.,.,6.000000,1.000000,,6.0,145,.,.,90.000000,42.000000,,2.14285714286,98,.,.,55.000000,33.000000,,1.66666666667,47,.,.,35.000000,9.000000,,3.88888888889,0,.,.,0.000000,0.000000,,
INDEL,D1_5,*,ALL,*,QUAL,*,0.954832,0.971881,0.356155,0.963281,19,0,41689983,32971317.000000,0.000000,3963,.,.,2226.000000,1550.000000,,1.43612903226,3784,.,.,2077.000000,1535.000000,,1.35309446254,179,.,.,149.000000,15.000000,,9.93333333333,6076,.,.,3742.000000,1986.000000,,1.88418932528,3802,.,.,2084.000000,1548.000000,,1.34625322997,110,.,.,83.000000,17.000000,,4.88235294118,2164,.,.,1575.000000,421.000000,,3.74109263658
INDEL,D1_5,*,PASS,*,QUAL,*,0.954832,0.97213,0.354727,0.963403,19,0,41689983,32971317.000000,0.000000,3963,.,.,2226.000000,1550.000000,,1.43612903226,3784,.,.,2077.000000,1535.000000,,1.35309446254,179,.,.,149.000000,15.000000,,9.93333333333,6061,.,.,3728.000000,1985.000000,,1.87808564232,3802,.,.,2084.000000,1548.000000,,1.34625322997,109,.,.,82.000000,17.000000,,4.82352941176,2150,.,.,1562.000000,420.000000,,3.71904761905
INDEL,D1_5,TS_boundary,ALL,*,QUAL,*,0.666667,0.466667,0.605263,0.54902,0,0,41689983.000000,32971317.000000,0.000000,6,.,.,3.000000,3.000000,,1.0,4,.,.,1.000000,3.000000,,0.333333333333,2,.,.,2.000000,0.000000,,,38,.,.,19.000000,18.000000,,1.05555555556,7,.,.,1.000000,6.000000,,0.166666666667,8,.,.,7.000000,1.000000,,7.0,23,.,.,11.000000,11.000000,,1.0
INDEL,D1_5,TS_boundary,PASS,*,QUAL,*,0.666667,0.466667,0.605263,0.54902,0,0,41689983.000000,32971317.000000,0.000000,6,.,.,3.000000,3.000000,,1.0,4,.,.,1.000000,3.000000,,0.333333333333,2,.,.,2.000000,0.000000,,,38,.,.,19.000000,18.000000,,1.05555555556,7,.,.,1.000000,6.000000,,0.166666666667,8,.,.,7.000000,1.000000,,7.0,23,.,.,11.000000,11.000000,,1.0
INDEL,D1_5,TS_contained,ALL,*,QUAL,*,0.955269,0.973826,0.0,0.964458,19,0,32971317.000000,32971317.000000,0.000000,3957,.,.,2223.000000,1547.000000,,1.43697478992,3780,.,.,2076.000000,1532.000000,,1.35509138381,177,.,.,147.000000,15.000000,,9.8,3897,.,.,2159.000000,1558.000000,,1.38575096277,3795,.,.,2083.000000,1542.000000,,1.35084306096,102,.,.,76.000000,16.000000,,4.75,0,.,.,0.000000,0.000000,,
INDEL,D1_5,TS_contained,PASS,*,QUAL,*,0.955269,0.974076,0.0,0.964581,19,0,32971317.000000,32971317.000000,0.000000,3957,.,.,2223.000000,1547.000000,,1.43697478992,3780,.,.,2076.000000,1532.000000,,1.35509138381,177,.,.,147.000000,15.000000,,9.8,3896,.,.,2158.000000,1558.000000,,1.38510911425,3795,.,.,2083.000000,1542.000000,,1.35084306096,101,.,.,75.000000,16.000000,,4.6875,0,.,.,0.000000,0.000000,,
INDEL,D6_15,*,ALL,*,QUAL,*,0.934978,0.89339,0.531936,0.913711,7,0,41689983,32971317.000000,0.000000,446,.,.,271.000000,104.000000,,2.60576923077,417,.,.,248.000000,103.000000,,2.40776699029,29,.,.,23.000000,1.000000,,23.0,1002,.,.,647.000000,197.000000,,3.28426395939,419,.,.,251.000000,104.000000,,2.41346153846,50,.,.,39.000000,5.000000,,7.8,533,.,.,357.000000,88.000000,,4.05681818182
INDEL,D6_15,*,PASS,*,QUAL,*,0.934978,0.89339,0.531469,0.913711,7,0,41689983,32971317.000000,0.000000,446,.,.,271.000000,104.000000,,2.60576923077,417,.,.,248.000000,103.000000,,2.40776699029,29,.,.,23.000000,1.000000,,23.0,1001,.,.,646.000000,197.000000,,3.27918781726,419,.,.,251.000000,104.000000,,2.41346153846,50,.,.,39.000000,5.000000,,7.8,532,.,.,356.000000,88.000000,,4.04545454545
INDEL,D6_15,TS_boundary,ALL,*,QUAL,*,0.5,0.2,0.666667,0.285714,0,0,41689983.000000,32971317.000000,0.000000,2,.,.,1.000000,1.000000,,1.0,1,.,.,0.000000,1.000000,,0.0,1,.,.,1.000000,0.000000,,,15,.,.,10.000000,5.000000,,2.0,1,.,.,0.000000,1.000000,,0.0,4,.,.,4.000000,0.000000,,,10,.,.,6.000000,4.000000,,1.5
INDEL,D6_15,TS_boundary,PASS,*,QUAL,*,0.5,0.2,0.666667,0.285714,0,0,41689983.000000,32971317.000000,0.000000,2,.,.,1.000000,1.000000,,1.0,1,.,.,0.000000,1.000000,,0.0,1,.,.,1.000000,0.000000,,,15,.,.,10.000000,5.000000,,2.0,1,.,.,0.000000,1.000000,,0.0,4,.,.,4.000000,0.000000,,,10,.,.,6.000000,4.000000,,1.5
