Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.TP,QUERY.FP,QUERY.UNK,FP.gt,FP.al,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.TP.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP.het_hom_ratio,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
SNP,*,*,ALL,*,QUAL,13900.799805,0.590068,0.992192,0.23108499999999998,0.370015,44361,26176,18185,34312,26177,206,7929,34,96,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13902.900391,0.5900449999999999,0.992192,0.23109200000000002,0.37000700000000003,44361,26175,18186,34311,26176,206,7929,34,96,0.495158,1.5998940000000001,0.49233699999999997,10.666881,0.497062,0.688222,0.5,1.475,0.49718500000000004,0.498522,1.030594,0.688242,0.507264,5.1155040000000005
SNP,*,*,ALL,*,QUAL,13904.799805,0.59,0.9921909999999999,0.231106,0.369989,44361,26173,18188,34309,26174,206,7929,34,96,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13905.900391,0.589933,0.99219,0.23110300000000003,0.369962,44361,26170,18191,34305,26171,206,7928,34,96,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13907.500000,0.589888,0.99219,0.231094,0.369944,44361,26168,18193,34302,26169,206,7927,34,96,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13908.799805,0.589888,0.992189,0.23110799999999998,0.369944,44361,26168,18193,34300,26167,206,7927,34,96,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,1391.660034,0.968125,0.986743,0.299998,0.48867299999999997,44361,42947,1414,62177,42947,577,18653,68,291,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13910.599609,0.589842,0.992189,0.23110799999999998,0.36992600000000003,44361,26166,18195,34300,26167,206,7927,34,96,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13911.900391,0.58982,0.992189,0.23111500000000001,0.369917,44361,26165,18196,34299,26166,206,7927,34,96,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13913.500000,0.58982,0.992188,0.23112800000000003,0.369917,44361,26165,18196,34297,26164,206,7927,34,96,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13914.599609,0.589752,0.992188,0.23111900000000002,0.36989099999999997,44361,26162,18199,34294,26162,206,7926,34,96,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13915.799805,0.5896399999999999,0.992186,0.231146,0.369846,44361,26157,18204,34290,26158,206,7926,34,96,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13917.500000,0.589572,0.992185,0.23118000000000002,0.369819,44361,26154,18207,34285,26153,206,7926,34,96,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13918.599609,0.589504,0.992185,0.23118699999999998,0.369793,44361,26151,18210,34284,26152,206,7926,34,96,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13919.799805,0.589414,0.992183,0.231227,0.369757,44361,26147,18214,34278,26146,206,7926,34,96,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,139208.000000,0.00151,0.858974,0.659389,0.001508,44361,67,44294,229,67,11,151,8,0,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13921.599609,0.5893689999999999,0.992182,0.23121799999999998,0.369739,44361,26145,18216,34275,26144,206,7925,34,96,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13923.700195,0.589279,0.992181,0.23121599999999998,0.369704,44361,26141,18220,34271,26141,206,7924,34,96,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13925.599609,0.589234,0.992181,0.231223,0.369686,44361,26139,18222,34270,26140,206,7924,34,96,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,139254.000000,0.00151,0.858974,0.657895,0.001508,44361,67,44294,228,67,11,150,8,0,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13927.799805,0.589144,0.99218,0.23120500000000002,0.36965,44361,26135,18226,34264,26136,206,7922,34,96,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13928.900391,0.5890989999999999,0.992179,0.23121799999999998,0.369632,44361,26133,18228,34262,26134,206,7922,34,96,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,1393.079956,0.968125,0.986743,0.299976,0.48867299999999997,44361,42947,1414,62175,42947,577,18651,68,291,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13930.799805,0.5890989999999999,0.992179,0.23118000000000002,0.369632,44361,26133,18228,34259,26133,206,7920,34,96,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13932.599609,0.5890529999999999,0.9921780000000001,0.2312,0.369614,44361,26131,18230,34256,26130,206,7920,34,96,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13934.599609,0.589008,0.9921770000000001,0.23121399999999998,0.36959699999999995,44361,26129,18232,34254,26128,206,7920,34,96,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13936.599609,0.588918,0.9921770000000001,0.231227,0.36956100000000003,44361,26125,18236,34252,26126,206,7920,34,96,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13937.900391,0.588896,0.9921760000000001,0.23121799999999998,0.369552,44361,26124,18237,34249,26124,206,7919,34,96,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13939.599609,0.588896,0.9921760000000001,0.231225,0.369552,44361,26124,18237,34248,26123,206,7919,34,96,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,1394.670044,0.968125,0.986743,0.299942,0.48867299999999997,44361,42947,1414,62172,42947,577,18648,68,291,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13940.900391,0.588851,0.992175,0.231239,0.36953400000000003,44361,26122,18239,34246,26121,206,7919,34,96,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13942.799805,0.588783,0.992175,0.231223,0.36950700000000003,44361,26119,18242,34244,26120,206,7918,34,96,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,139422.000000,0.00151,0.858974,0.656388,0.001508,44361,67,44294,227,67,11,149,8,0,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13945.099609,0.588693,0.992174,0.23125,0.36947199999999997,44361,26115,18246,34240,26116,206,7918,34,96,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13946.599609,0.58867,0.992174,0.23123400000000002,0.369463,44361,26114,18247,34238,26115,206,7917,34,96,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13947.900391,0.588625,0.992173,0.231248,0.36944499999999997,44361,26112,18249,34236,26113,206,7917,34,96,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13949.599609,0.588535,0.9921719999999999,0.231275,0.369409,44361,26108,18253,34232,26109,206,7917,34,96,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,1395.719971,0.968125,0.986743,0.29993600000000004,0.48867299999999997,44361,42947,1414,62170,42946,577,18647,68,291,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13950.900391,0.58849,0.9921709999999999,0.23126599999999997,0.36939099999999997,44361,26106,18255,34229,26107,206,7916,34,96,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13952.099609,0.588445,0.9921700000000001,0.23129299999999997,0.369374,44361,26104,18257,34225,26103,206,7916,34,96,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13953.599609,0.5884,0.9921700000000001,0.23129299999999997,0.369356,44361,26102,18259,34225,26103,206,7916,34,96,0.495158,1.5998940000000001,0.49124399999999996,10.638392999999999,0.497821,0.684663,0.5,1.475,0.497821,0.49923199999999995,1.0269979999999999,0.684771,0.508495,5.110163
SNP,*,*,ALL,*,QUAL,13954.799805,0.588377,0.9921690000000001,0.23131300000000002,0.369347,44361,26101,18260,34222,26100,206,7916,34,96,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13956.099609,0.5883550000000001,0.992207,0.23129699999999997,0.369343,44361,26100,18261,34220,26100,205,7915,34,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13957.599609,0.588287,0.9922059999999999,0.231289,0.369316,44361,26097,18264,34217,26098,205,7914,34,95,,1.5998940000000001,,10.626752,,0.684557,,1.493671,,,1.026764,0.684448,,5.113354
SNP,*,*,ALL,*,QUAL,13958.900391,0.5882189999999999,0.9922049999999999,0.23129299999999997,0.36929,44361,26094,18267,34212,26094,205,7913,34,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,1396.920044,0.968103,0.986743,0.299902,0.488667,44361,42946,1415,62167,42946,577,18644,68,291,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13960.599609,0.5882189999999999,0.9922049999999999,0.2313,0.36929,44361,26094,18267,34211,26093,205,7913,34,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13961.700195,0.588152,0.9922040000000001,0.231291,0.369263,44361,26091,18270,34208,26091,205,7912,34,95,,1.5998940000000001,,10.616412,,0.6843229999999999,,1.493671,,,1.02653,0.684279,,5.111801
SNP,*,*,ALL,*,QUAL,13962.799805,0.588062,0.9922030000000001,0.231289,0.36922699999999997,44361,26087,18274,34204,26088,205,7911,34,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13964.599609,0.588017,0.9922030000000001,0.231302,0.369209,44361,26085,18276,34202,26086,205,7911,34,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13965.799805,0.5879939999999999,0.992202,0.231323,0.3692,44361,26084,18277,34199,26083,205,7911,34,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13967.599609,0.587904,0.992201,0.23135,0.369165,44361,26080,18281,34195,26079,205,7911,34,95,,1.5998940000000001,,10.60127,,0.683938,,1.493671,,,1.026119,0.68383,,5.111025
SNP,*,*,ALL,*,QUAL,13968.799805,0.587769,0.9921989999999999,0.23139,0.369111,44361,26074,18287,34189,26073,205,7911,34,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,139697.000000,0.00151,0.857143,0.659292,0.001508,44361,67,44294,226,66,11,149,8,0,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13970.599609,0.587723,0.9921979999999999,0.231404,0.369093,44361,26072,18289,34187,26071,205,7911,34,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13971.700195,0.587611,0.9921969999999999,0.231408,0.369048,44361,26067,18294,34182,26067,205,7910,34,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13973.799805,0.587566,0.9921969999999999,0.231393,0.369031,44361,26065,18296,34180,26066,205,7909,34,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13974.900391,0.587498,0.992196,0.23139,0.369004,44361,26062,18299,34176,26063,205,7908,34,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13976.599609,0.587453,0.992195,0.23141799999999998,0.36898600000000004,44361,26060,18301,34172,26059,205,7908,34,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13978.599609,0.587408,0.992194,0.231386,0.36896799999999996,44361,26058,18303,34168,26057,205,7906,34,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13979.700195,0.58725,0.992193,0.231375,0.368906,44361,26051,18310,34161,26052,205,7904,34,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,139797.000000,0.0014880000000000002,0.857143,0.657778,0.001485,44361,66,44295,225,66,11,148,8,0,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13981.200195,0.587205,0.9921909999999999,0.23138000000000003,0.368888,44361,26049,18312,34156,26048,205,7903,34,95,0.495158,,0.491763,,0.497478,,0.491803,,0.497662,0.498859,,,0.507088,
SNP,*,*,ALL,*,QUAL,13982.799805,0.587002,0.992189,0.23144099999999998,0.368807,44361,26040,18321,34147,26039,205,7903,34,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13984.599609,0.5869340000000001,0.992188,0.23144699999999999,0.36878,44361,26037,18324,34146,26038,205,7903,34,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13985.799805,0.586889,0.992187,0.23147399999999999,0.368762,44361,26035,18326,34142,26034,205,7903,34,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13987.299805,0.5868439999999999,0.992187,0.231436,0.368745,44361,26033,18328,34139,26033,205,7901,34,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13988.599609,0.586799,0.992187,0.23144299999999998,0.36872699999999997,44361,26031,18330,34138,26032,205,7901,34,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13989.799805,0.586754,0.992185,0.23146999999999998,0.368709,44361,26029,18332,34134,26028,205,7901,34,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,1399.349976,0.9680799999999999,0.986742,0.29989499999999997,0.48866099999999996,44361,42945,1416,62165,42945,577,18643,68,291,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13992.099609,0.586687,0.992185,0.231409,0.368682,44361,26026,18335,34130,26027,205,7898,34,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13993.599609,0.5866640000000001,0.9921840000000001,0.23140700000000003,0.36867300000000003,44361,26025,18336,34126,26024,205,7897,34,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13994.799805,0.586596,0.9921840000000001,0.23139099999999999,0.36864600000000003,44361,26022,18339,34124,26023,205,7896,34,95,0.495158,,0.492133,,0.49723,,0.491803,,0.497414,0.498646,,,0.507099,
SNP,*,*,ALL,*,QUAL,13996.599609,0.586551,0.992183,0.231419,0.368628,44361,26020,18341,34120,26019,205,7896,34,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13997.900391,0.586461,0.992182,0.23143200000000003,0.368593,44361,26016,18345,34118,26017,205,7896,34,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,13999.599609,0.5864159999999999,0.992182,0.231446,0.368575,44361,26014,18347,34116,26015,205,7896,34,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,139996.000000,0.0014880000000000002,0.857143,0.65625,0.001485,44361,66,44295,224,66,11,147,8,0,0.495158,,0.495101,,0.6,,0.4,,0.6,0.515152,,,0.506329,
SNP,*,*,ALL,*,QUAL,14.170000,0.972634,0.985699,0.345881,0.48956099999999997,44361,43147,1214,66919,43147,626,23146,71,306,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,140.100006,0.972543,0.9857879999999999,0.338977,0.48956000000000005,44361,43143,1218,66208,43143,622,22443,71,304,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14002.799805,0.586348,0.992181,0.23146599999999998,0.368548,44361,26011,18350,34113,26012,205,7896,34,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14003.900391,0.586348,0.99218,0.23148000000000002,0.368548,44361,26011,18350,34111,26010,205,7896,34,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14005.700195,0.586303,0.99218,0.231419,0.36853,44361,26009,18352,34107,26009,205,7893,34,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14007.099609,0.586258,0.992179,0.23138000000000003,0.368512,44361,26007,18354,34104,26008,205,7891,34,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14008.599609,0.586213,0.992217,0.23140100000000002,0.36849899999999997,44361,26005,18356,34101,26006,204,7891,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,1401.660034,0.9680799999999999,0.986742,0.299873,0.48866099999999996,44361,42945,1416,62163,42945,577,18641,68,291,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14011.799805,0.586145,0.992216,0.23142100000000002,0.368473,44361,26002,18359,34098,26003,204,7891,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14014.799805,0.5861,0.992215,0.23144800000000001,0.36845500000000003,44361,26000,18361,34094,25999,204,7891,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14015.900391,0.5859880000000001,0.9922129999999999,0.23145300000000002,0.36841,44361,25995,18366,34089,25995,204,7890,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,140166.000000,0.0014880000000000002,0.8684209999999999,0.659193,0.001485,44361,66,44295,223,66,10,147,8,0,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14017.500000,0.5858979999999999,0.9922129999999999,0.231473,0.368374,44361,25991,18370,34086,25992,204,7890,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14018.799805,0.585785,0.9922110000000001,0.231485,0.368329,44361,25986,18375,34080,25987,204,7889,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14019.900391,0.585762,0.99221,0.23150500000000002,0.36832,44361,25985,18376,34077,25984,204,7889,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,1402.979980,0.968058,0.986742,0.29985500000000004,0.488655,44361,42944,1417,62160,42944,577,18639,68,291,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14021.700195,0.5857399999999999,0.99221,0.231483,0.368311,44361,25984,18377,34076,25984,204,7888,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14022.799805,0.5857399999999999,0.99221,0.231489,0.368311,44361,25984,18377,34075,25983,204,7888,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14024.000000,0.585695,0.992209,0.23150300000000001,0.368293,44361,25982,18379,34073,25981,204,7888,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14025.799805,0.5855819999999999,0.992208,0.231523,0.368249,44361,25977,18384,34070,25978,204,7888,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14027.799805,0.585514,0.992207,0.231544,0.368222,44361,25974,18387,34067,25975,204,7888,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14030.799805,0.585514,0.992207,0.231557,0.368222,44361,25974,18387,34065,25973,204,7888,33,95,0.495158,,0.49171099999999995,,0.497532,,0.49586800000000003,,0.497532,0.498829,,,0.507517,
SNP,*,*,ALL,*,QUAL,14033.000000,0.5854020000000001,0.9922049999999999,0.231569,0.368177,44361,25969,18392,34059,25968,204,7887,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14034.099609,0.585334,0.9922049999999999,0.23156,0.36815,44361,25966,18395,34056,25966,204,7886,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14035.799805,0.5853109999999999,0.9922040000000001,0.231573,0.368141,44361,25965,18396,34054,25964,204,7886,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,140367.000000,0.0014880000000000002,0.8684209999999999,0.657658,0.001485,44361,66,44295,222,66,10,146,8,0,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14037.599609,0.585244,0.9922040000000001,0.23158,0.368114,44361,25962,18399,34053,25963,204,7886,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14038.799805,0.585199,0.9922030000000001,0.231571,0.368096,44361,25960,18401,34050,25961,204,7885,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,1404.650024,0.968058,0.986742,0.299833,0.488655,44361,42944,1417,62158,42944,577,18637,68,291,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14040.799805,0.585154,0.9922030000000001,0.23158499999999999,0.368079,44361,25958,18403,34048,25959,204,7885,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14042.799805,0.585086,0.992202,0.231605,0.368052,44361,25955,18406,34045,25956,204,7885,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14044.599609,0.585063,0.992202,0.23161199999999998,0.368043,44361,25954,18407,34044,25955,204,7885,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14045.900391,0.584973,0.9922,0.23163899999999998,0.36800700000000003,44361,25950,18411,34040,25951,204,7885,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14047.599609,0.584973,0.9922,0.23163000000000003,0.36800700000000003,44361,25950,18411,34037,25949,204,7884,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14049.500000,0.584883,0.9921989999999999,0.23164400000000002,0.367971,44361,25946,18415,34035,25947,204,7884,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,1405.959961,0.968058,0.986742,0.299799,0.488655,44361,42944,1417,62155,42944,577,18634,68,291,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14050.599609,0.58477,0.9921979999999999,0.23165500000000003,0.36792600000000003,44361,25941,18420,34029,25942,204,7883,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14051.700195,0.584703,0.992196,0.23165999999999998,0.367899,44361,25938,18423,34024,25938,204,7882,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14052.900391,0.584658,0.992196,0.23162800000000003,0.367881,44361,25936,18425,34020,25936,204,7880,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14054.599609,0.584568,0.992194,0.231663,0.367845,44361,25932,18429,34015,25931,204,7880,33,95,0.495158,,0.49097399999999997,,0.49805299999999997,,0.49586800000000003,,0.49811400000000006,0.499334,,,0.507523,
SNP,*,*,ALL,*,QUAL,14056.299805,0.5844550000000001,0.992231,0.23165100000000002,0.367806,44361,25927,18434,34008,25927,203,7878,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14057.599609,0.58441,0.99223,0.231672,0.367788,44361,25925,18436,34005,25924,203,7878,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14058.900391,0.5842970000000001,0.9922290000000001,0.23167600000000002,0.367743,44361,25920,18441,34000,25920,203,7877,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14060.599609,0.584274,0.9922290000000001,0.231661,0.367734,44361,25919,18442,33998,25919,203,7876,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14062.599609,0.584162,0.9922280000000001,0.231688,0.367689,44361,25914,18447,33994,25915,203,7876,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14064.000000,0.584117,0.9922270000000001,0.231656,0.367671,44361,25912,18449,33990,25913,203,7874,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14065.799805,0.5840489999999999,0.992226,0.231677,0.367644,44361,25909,18452,33987,25910,203,7874,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14066.900391,0.5840270000000001,0.992225,0.23166799999999999,0.367635,44361,25908,18453,33984,25908,203,7873,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,140674.000000,0.0014880000000000002,0.8684209999999999,0.656109,0.001485,44361,66,44295,221,66,10,145,8,0,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14068.599609,0.583959,0.992224,0.23169499999999998,0.367608,44361,25905,18456,33980,25904,203,7873,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14069.799805,0.583914,0.992224,0.231686,0.36759000000000003,44361,25903,18458,33977,25902,203,7872,33,95,0.495158,,0.4913,,0.497834,,0.5,,0.49801999999999996,0.499279,,,0.50753,
SNP,*,*,ALL,*,QUAL,1407.050049,0.968058,0.986742,0.299765,0.488655,44361,42944,1417,62152,42944,577,18631,68,291,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14071.799805,0.583824,0.992223,0.231713,0.367555,44361,25899,18462,33973,25898,203,7872,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14072.900391,0.583733,0.9922219999999999,0.231711,0.367519,44361,25895,18466,33969,25895,203,7871,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14074.700195,0.583666,0.9922209999999999,0.231725,0.367492,44361,25892,18469,33967,25893,203,7871,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,140741.000000,0.001465,0.8684209999999999,0.656109,0.001463,44361,65,44296,221,66,10,145,8,0,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14075.900391,0.583598,0.9922200000000001,0.23173600000000003,0.367465,44361,25889,18472,33961,25888,203,7870,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14077.599609,0.583553,0.9922190000000001,0.23175,0.36744699999999997,44361,25887,18474,33959,25886,203,7870,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14078.799805,0.5834630000000001,0.992218,0.231764,0.367411,44361,25883,18478,33957,25884,203,7870,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,1408.250000,0.968058,0.986742,0.299697,0.488655,44361,42944,1417,62146,42944,577,18625,68,291,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14080.799805,0.5833729999999999,0.992217,0.231791,0.367375,44361,25879,18482,33953,25880,203,7870,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14082.099609,0.58335,0.992217,0.231798,0.36736599999999997,44361,25878,18483,33952,25879,203,7870,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14083.599609,0.5833050000000001,0.992216,0.23181100000000002,0.367348,44361,25876,18485,33950,25877,203,7870,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14084.700195,0.583192,0.9922139999999999,0.23183,0.36730300000000005,44361,25871,18490,33943,25871,203,7869,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14085.799805,0.583125,0.9922139999999999,0.231843,0.36727600000000005,44361,25868,18493,33941,25869,203,7869,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14087.799805,0.5830569999999999,0.9922129999999999,0.231864,0.367249,44361,25865,18496,33938,25866,203,7869,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14089.599609,0.5830569999999999,0.9922120000000001,0.23187800000000003,0.367249,44361,25865,18496,33936,25864,203,7869,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,1409.310059,0.968058,0.986742,0.29963,0.488655,44361,42944,1417,62140,42944,577,18619,68,291,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14090.900391,0.5830350000000001,0.9922120000000001,0.23186199999999998,0.36724,44361,25864,18497,33934,25863,203,7868,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14092.599609,0.582922,0.9922110000000001,0.231873,0.367195,44361,25859,18502,33928,25858,203,7867,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14093.700195,0.582899,0.9922110000000001,0.23185100000000003,0.367186,44361,25858,18503,33927,25858,203,7866,33,95,,,,,,,,,,,,,,
SNP,*,*,ALL,*,QUAL,14094.799805,0.5828770000000001,0.9922110000000001,0.23185100000000003,0.367177,44361,25857,18504,33927,25858,203,7866,33,95,,,,,,,,,,,,,,
